001	2018-04-01	ДА
001	2018-04-01	ДА	ЛФ Курляндская группа войск
001	2018-04-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
080	2018-04-01	ДА	3 УФ	27 армия
080	2018-04-01	ДА	3 УФ	27 армия	35 гв. ск
080	2018-04-01	ДА	3 УФ	27 армия	3 гв. вдд
080	2018-04-01	ДА	3 УФ	27 армия	163 сд
080	2018-04-01	ДА	3 УФ	27 армия	33 ск 
080	2018-04-01	ДА	3 УФ	27 армия	202 сд
080	2018-04-01	ДА	3 УФ	27 армия	206 сд
080	2018-04-01	ДА	3 УФ	27 армия	337 сд
080	2018-04-01	ДА	3 УФ	27 армия	37 ск 
080	2018-04-01	ДА	3 УФ	27 армия	108 гв.
080	2018-04-01	ДА	3 УФ	27 армия	320 сд
080	2018-04-01	ДА	3 УФ	27 армия	27 пабр
080	2018-04-01	ДА	3 УФ	27 армия	480 горно
080	2018-04-01	ДА	3 УФ	27 армия	249 зенап
080	2018-04-01	ДА	3 УФ	27 армия	43 исбр
081	2018-04-01	ДА	3 УФ	57 армия
081	2018-04-01	ДА	3 УФ	57 армия	6 гв. ск
081	2018-04-01	ДА	3 УФ	57 армия	10 гв. вдд
081	2018-04-01	ДА	3 УФ	57 армия	104 сд
081	2018-04-01	ДА	3 УФ	57 армия	64 ск 
081	2018-04-01	ДА	3 УФ	57 армия	20 гв.
081	2018-04-01	ДА	3 УФ	57 армия	73 гв.
081	2018-04-01	ДА	3 УФ	57 армия	133 ск 
081	2018-04-01	ДА	3 УФ	57 армия	84 сд
081	2018-04-01	ДА	3 УФ	57 армия	122 сд
081	2018-04-01	ДА	3 УФ	57 армия	299 сд
081	2018-04-01	ДА	3 УФ	57 армия	160 пабр
081	2018-04-01	ДА	3 УФ	57 армия	374 иптап
081	2018-04-01	ДА	3 УФ	57 армия	71 зенап
081	2018-04-01	ДА	3 УФ	57 армия	65 исбр
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	5 гв. тк
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	20 гв. тбр
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	21 гв. тбр
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	22 гв. тбр
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	301 лап
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	1458 сап
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	15 гв. мцб
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	127 гв. мдн
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	9 гв. мк 
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	18 гв. мехбр
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	30 гв. мехбр
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	31 гв. мехбр
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	389 гв.
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	14 гв. мцб
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	35 гв. мдн
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	49 гв. ттп
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	4 гв. мцп
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	207 гв. апс
082	2018-04-01	ДА	3 УФ	6 гвардейская танковая армия	22 мибр
083	2018-04-01	ДА	3 УФ	17 воздушная армия
083	2018-04-01	ДА	3 УФ	17 воздушная армия	10 шак
083	2018-04-01	ДА	3 УФ	17 воздушная армия	136 шад
083	2018-04-01	ДА	3 УФ	17 воздушная армия	189 шад
083	2018-04-01	ДА	3 УФ	17 воздушная армия	306 шад
083	2018-04-01	ДА	3 УФ	17 воздушная армия	194 иад
083	2018-04-01	ДА	3 УФ	17 воздушная армия	288 иад
083	2018-04-01	ДА	3 УФ	17 воздушная армия	295 иад
083	2018-04-01	ДА	3 УФ	17 воздушная армия	39 рап
083	2018-04-01	ДА	3 УФ	17 воздушная армия	227 трап
083	2018-04-01	ДА	3 УФ	17 воздушная армия	282 апс
084	2018-04-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука
084	2018-04-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука	10 гв. шад
085	2018-04-01	ДА	3 УФ	5 гв. кк
085	2018-04-01	ДА	3 УФ	11 гв.
085	2018-04-01	ДА	3 УФ	12 гв.
085	2018-04-01	ДА	3 УФ	1896 сап
085	2018-04-01	ДА	3 УФ	5 гв. иптдн
085	2018-04-01	ДА	3 УФ	9 гв. мп
085	2018-04-01	ДА	3 УФ	10 отд. б
085	2018-04-01	ДА	3 УФ	2 акп
085	2018-04-01	ДА	3 УФ	9 адп 
085	2018-04-01	ДА	3 УФ	26 лабр
085	2018-04-01	ДА	3 УФ	115 пабр
085	2018-04-01	ДА	3 УФ	10 минбр
085	2018-04-01	ДА	3 УФ	19 адп 
085	2018-04-01	ДА	3 УФ	170 лабр
085	2018-04-01	ДА	3 УФ	49 гв. тгабр
085	2018-04-01	ДА	3 УФ	38 минбр
085	2018-04-01	ДА	3 УФ	29 гв. мбр
085	2018-04-01	ДА	3 УФ	27 гв. орадн
085	2018-04-01	ДА	3 УФ	11 лабр
085	2018-04-01	ДА	3 УФ	17 пабр
085	2018-04-01	ДА	3 УФ	105 габр БМ
085	2018-04-01	ДА	3 УФ	506 пап
085	2018-04-01	ДА	3 УФ	274 гап
085	2018-04-01	ДА	3 УФ	9 иптабр
085	2018-04-01	ДА	3 УФ	10 иптабр
085	2018-04-01	ДА	3 УФ	12 иптабр
085	2018-04-01	ДА	3 УФ	24 иптабр
085	2018-04-01	ДА	3 УФ	42 иптабр
085	2018-04-01	ДА	3 УФ	43 иптабр
085	2018-04-01	ДА	3 УФ	49 иптабр
085	2018-04-01	ДА	3 УФ	1312 иптап
085	2018-04-01	ДА	3 УФ	23 минбр
085	2018-04-01	ДА	3 УФ	25 гв. мп
085	2018-04-01	ДА	3 УФ	35 гв. мп
085	2018-04-01	ДА	3 УФ	45 гв. мп
085	2018-04-01	ДА	3 УФ	51 гв. мп
085	2018-04-01	ДА	3 УФ	58 гв. мп
085	2018-04-01	ДА	3 УФ	61 гв. мп
085	2018-04-01	ДА	3 УФ	87 гв. мп
085	2018-04-01	ДА	3 УФ	328 гв. мп
085	2018-04-01	ДА	3 УФ	1084 зенап
085	2018-04-01	ДА	3 УФ	1089 зенап
085	2018-04-01	ДА	3 УФ	1114 зенап
085	2018-04-01	ДА	3 УФ	1118 зенап
085	2018-04-01	ДА	3 УФ	4 зенад 
085	2018-04-01	ДА	3 УФ	253 гв.
085	2018-04-01	ДА	3 УФ	254 гв.
085	2018-04-01	ДА	3 УФ	268 гв.
085	2018-04-01	ДА	3 УФ	9 зенад 
085	2018-04-01	ДА	3 УФ	800 зенап
085	2018-04-01	ДА	3 УФ	974 зенап
085	2018-04-01	ДА	3 УФ	981 зенап
085	2018-04-01	ДА	3 УФ	993 зенап
085	2018-04-01	ДА	3 УФ	22 зенад 
085	2018-04-01	ДА	3 УФ	1335 зенап
085	2018-04-01	ДА	3 УФ	1341 зенап
085	2018-04-01	ДА	3 УФ	1347 зенап
085	2018-04-01	ДА	3 УФ	1353 зенап
085	2018-04-01	ДА	3 УФ	258 гв.
085	2018-04-01	ДА	3 УФ	271 гв.
085	2018-04-01	ДА	3 УФ	241 зенап
085	2018-04-01	ДА	3 УФ	247 зенап
085	2018-04-01	ДА	3 УФ	303 зенап
085	2018-04-01	ДА	3 УФ	470 зенап
085	2018-04-01	ДА	3 УФ	579 зенап
085	2018-04-01	ДА	3 УФ	626 зенап
085	2018-04-01	ДА	3 УФ	1384 зенап
085	2018-04-01	ДА	3 УФ	1474 зенап
085	2018-04-01	ДА	3 УФ	139 озадн
085	2018-04-01	ДА	3 УФ	227 озадн
085	2018-04-01	ДА	3 УФ	504 озадн
085	2018-04-01	ДА	3 УФ	1 гв. мк 
085	2018-04-01	ДА	3 УФ	1 гв. мехбр
085	2018-04-01	ДА	3 УФ	2 гв. мехбр
085	2018-04-01	ДА	3 УФ	3 гв. мехбр
085	2018-04-01	ДА	3 УФ	382 гв.
085	2018-04-01	ДА	3 УФ	1821 сап
085	2018-04-01	ДА	3 УФ	267 минп
085	2018-04-01	ДА	3 УФ	1699 зенап
085	2018-04-01	ДА	3 УФ	18 тк 
085	2018-04-01	ДА	3 УФ	110 тбр
085	2018-04-01	ДА	3 УФ	170 тбр
085	2018-04-01	ДА	3 УФ	181 тбр
085	2018-04-01	ДА	3 УФ	363 гв. тсап
085	2018-04-01	ДА	3 УФ	78 мцб
085	2018-04-01	ДА	3 УФ	1000 иптап
085	2018-04-01	ДА	3 УФ	106 гв. мдн
085	2018-04-01	ДА	3 УФ	207 сабр
085	2018-04-01	ДА	3 УФ	208 сабр
085	2018-04-01	ДА	3 УФ	209 сабр
085	2018-04-01	ДА	3 УФ	366 гв. тсап
085	2018-04-01	ДА	3 УФ	1201 сап
085	2018-04-01	ДА	3 УФ	1202 сап
085	2018-04-01	ДА	3 УФ	1891 сап
085	2018-04-01	ДА	3 УФ	53 мцп
085	2018-04-01	ДА	3 УФ	252 омб ОСНАЗ
085	2018-04-01	ДА	3 УФ	11 шисбр
085	2018-04-01	ДА	3 УФ	12 шисбр
085	2018-04-01	ДА	3 УФ	5 пмбр
085	2018-04-01	ДА	3 УФ	6 мпмп
085	2018-04-01	ДА	3 УФ	5 ооб
085	2018-04-01	ДА	3 УФ	23 ооб
085	2018-04-01	ДА	3 УФ	30 ооб
085	2018-04-01	ДА	3 УФ	31 ооб
086	2018-04-01	ДА	1 болгарская армия
086	2018-04-01	ДА	1 болгарская армия	3 корпус
086	2018-04-01	ДА	1 болгарская армия	8 пд
086	2018-04-01	ДА	1 болгарская армия	10 пд
086	2018-04-01	ДА	1 болгарская армия	12 пд
086	2018-04-01	ДА	1 болгарская армия	16 пд
086	2018-04-01	ДА	1 болгарская армия	4 корпус 
086	2018-04-01	ДА	1 болгарская армия	3 пд
086	2018-04-01	ДА	1 болгарская армия	11 пд
086	2018-04-01	ДА	1 болгарская армия	1 арм. ап
086	2018-04-01	ДА	1 болгарская армия	3 арм. противотанк. б
086	2018-04-01	ДА	1 болгарская армия	1 арм. зен. д
086	2018-04-01	ДА	1 болгарская армия	1 отб
086	2018-04-01	ДА	1 болгарская армия	4 аинжп
087	2018-04-01	ДА	ОА
087	2018-04-01	ДА	ОА	14 армия
087	2018-04-01	ДА	ОА	14 армия	31 ск
087	2018-04-01	ДА	ОА	14 армия	83 сд
087	2018-04-01	ДА	ОА	14 армия	114 сд
087	2018-04-01	ДА	ОА	14 армия	367 сд
087	2018-04-01	ДА	ОА	14 армия	131 ск 
087	2018-04-01	ДА	ОА	14 армия	45 сд
087	2018-04-01	ДА	ОА	14 армия	67 сд
087	2018-04-01	ДА	ОА	14 армия	2 УР
087	2018-04-01	ДА	ОА	14 армия	149 кап
087	2018-04-01	ДА	ОА	14 армия	633 кап
087	2018-04-01	ДА	ОА	14 армия	836 орадн
087	2018-04-01	ДА	ОА	14 армия	619 минп
087	2018-04-01	ДА	ОА	14 армия	620 минп
087	2018-04-01	ДА	ОА	14 армия	44 гв. мп
087	2018-04-01	ДА	ОА	14 армия	1407 зенап
087	2018-04-01	ДА	ОА	14 армия	1411 зенап
087	2018-04-01	ДА	ОА	14 армия	1415 зенап
087	2018-04-01	ДА	ОА	14 армия	1527 зенап
087	2018-04-01	ДА	ОА	14 армия	325 озадн
087	2018-04-01	ДА	ОА	14 армия	487 озадн
087	2018-04-01	ДА	ОА	14 армия	73 гв. тпп
087	2018-04-01	ДА	ОА	14 армия	284 омб ОСНАЗ
087	2018-04-01	ДА	ОА	14 армия	1 мибр
087	2018-04-01	ДА	ОА	14 армия	170 оиб
087	2018-04-01	ДА	ОА	14 армия	279 оиб
088	2018-04-01	ДА	ОА	37 армия
088	2018-04-01	ДА	ОА	37 армия	34 ск
088	2018-04-01	ДА	ОА	37 армия	259 сд
088	2018-04-01	ДА	ОА	37 армия	353 сд
088	2018-04-01	ДА	ОА	37 армия	394 сд
088	2018-04-01	ДА	ОА	37 армия	66 ск 
088	2018-04-01	ДА	ОА	37 армия	195 сд
088	2018-04-01	ДА	ОА	37 армия	244 сд
088	2018-04-01	ДА	ОА	37 армия	333 сд
088	2018-04-01	ДА	ОА	37 армия	82 ск 
088	2018-04-01	ДА	ОА	37 армия	28 гв.
088	2018-04-01	ДА	ОА	37 армия	92 гв.
088	2018-04-01	ДА	ОА	37 армия	255 брмп
088	2018-04-01	ДА	ОА	37 армия	46 гв. пабр
088	2018-04-01	ДА	ОА	37 армия	113 габр БМ
088	2018-04-01	ДА	ОА	37 армия	324 иптап
088	2018-04-01	ДА	ОА	37 армия	301 гв. мп
088	2018-04-01	ДА	ОА	37 армия	315 гв. мп
088	2018-04-01	ДА	ОА	37 армия	772 зенап
088	2018-04-01	ДА	ОА	37 армия	1390 зенап
088	2018-04-01	ДА	ОА	37 армия	1396 зенап
088	2018-04-01	ДА	ОА	37 армия	1398 зенап
088	2018-04-01	ДА	ОА	37 армия	96 тбр
088	2018-04-01	ДА	ОА	37 армия	398 гв. тсап
088	2018-04-01	ДА	ОА	37 армия	8 исбр
088	2018-04-01	ДА	ОА	37 армия	24 ооб
089	2018-04-01	ДА	АДД РА
089	2018-04-01	ДА	АДД РА	1 гв. бак
089	2018-04-01	ДА	АДД РА	11 гв.
089	2018-04-01	ДА	АДД РА	16 гв.
089	2018-04-01	ДА	АДД РА	48 бад
089	2018-04-01	ДА	АДД РА	2 гв. бак 
089	2018-04-01	ДА	АДД РА	2 гв. бад
089	2018-04-01	ДА	АДД РА	7 гв. бад
089	2018-04-01	ДА	АДД РА	13 гв. бад
089	2018-04-01	ДА	АДД РА	3 гв. бак 
089	2018-04-01	ДА	АДД РА	22 гв.
089	2018-04-01	ДА	АДД РА	12 бад
089	2018-04-01	ДА	АДД РА	50 бад
089	2018-04-01	ДА	АДД РА	4 гв. бак 
089	2018-04-01	ДА	АДД РА	14 гв.
089	2018-04-01	ДА	АДД РА	15 гв.
089	2018-04-01	ДА	АДД РА	54 бад
089	2018-04-01	ДА	АДД РА	56 ад истреб. ДД
090	2018-04-01	ПВО страны
090	2018-04-01	ПВО страны	Западный фронт ПВО
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	106 иад
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	145 гв.
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	147 гв.
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	115 иап
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	445 иап
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	124 иад 
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	126 иап
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	416 иап
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	964 иап
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	966 иап
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	125 иад 
090	2018-04-01	ПВО страны	Западный фронт ПВО	2 корпус ПВО	441 иап
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	744 зенап
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	86 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	148 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	178 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	200 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	224 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	225 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	238 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	240 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	243 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	272 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	291 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	308 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	362 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	368 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	372 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	384 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	389 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	424 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	447 озадн
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	13 зенпулб
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	24 зенпулб
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	25 зенпулб
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	42 об ВНОС
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	90 об ВНОС
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	106 об ВНОС
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	220 озенбрп
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	222 озенбрп
091	2018-04-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО	223 озенбрп
