001	1945-05-01	ДА
001	1945-05-01	ДА	ЛФ Курляндская группа войск
001	1945-05-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
082	1945-05-01	ДА	1 болгарская армия	3 пд
082	1945-05-01	ДА	1 болгарская армия	8 пд
082	1945-05-01	ДА	1 болгарская армия	11 пд
082	1945-05-01	ДА	1 болгарская армия	1 арм. ап
082	1945-05-01	ДА	1 болгарская армия	2 арм. противотанк. б
082	1945-05-01	ДА	1 болгарская армия	3 арм. противотанк. б
082	1945-05-01	ДА	1 болгарская армия	1 арм. зен. д
082	1945-05-01	ДА	1 болгарская армия	1 арм. танк. б
082	1945-05-01	ДА	1 болгарская армия	1 арм. самох. д
082	1945-05-01	ДА	1 болгарская армия	1 аинжп
083	1945-05-01	ДА	6 венгерская пд
084	1945-05-01	ДА	ОА
084	1945-05-01	ДА	ОА	14 армия
084	1945-05-01	ДА	ОА	14 армия	31 ск
084	1945-05-01	ДА	ОА	14 армия	83 сд
084	1945-05-01	ДА	ОА	14 армия	114 сд
084	1945-05-01	ДА	ОА	14 армия	367 сд
084	1945-05-01	ДА	ОА	14 армия	131 ск 
084	1945-05-01	ДА	ОА	14 армия	45 сд
084	1945-05-01	ДА	ОА	14 армия	67 сд
084	1945-05-01	ДА	ОА	14 армия	2 УР
084	1945-05-01	ДА	ОА	14 армия	149 кап
084	1945-05-01	ДА	ОА	14 армия	633 кап
084	1945-05-01	ДА	ОА	14 армия	836 орадн
084	1945-05-01	ДА	ОА	14 армия	619 минп
084	1945-05-01	ДА	ОА	14 армия	620 минп
084	1945-05-01	ДА	ОА	14 армия	44 гв. мп
084	1945-05-01	ДА	ОА	14 армия	1407 зенап
084	1945-05-01	ДА	ОА	14 армия	1411 зенап
084	1945-05-01	ДА	ОА	14 армия	1415 зенап
084	1945-05-01	ДА	ОА	14 армия	1527 зенап
084	1945-05-01	ДА	ОА	14 армия	325 озадн
084	1945-05-01	ДА	ОА	14 армия	487 озадн
084	1945-05-01	ДА	ОА	14 армия	73 гв. тпп
084	1945-05-01	ДА	ОА	14 армия	1 мибр
084	1945-05-01	ДА	ОА	14 армия	170 оиб
084	1945-05-01	ДА	ОА	14 армия	279 оиб
085	1945-05-01	ДА	ОА	37 армия
085	1945-05-01	ДА	ОА	37 армия	34 ск
085	1945-05-01	ДА	ОА	37 армия	259 сд
085	1945-05-01	ДА	ОА	37 армия	353 сд
085	1945-05-01	ДА	ОА	37 армия	394 сд
085	1945-05-01	ДА	ОА	37 армия	66 ск 
085	1945-05-01	ДА	ОА	37 армия	195 сд
085	1945-05-01	ДА	ОА	37 армия	244 сд
085	1945-05-01	ДА	ОА	37 армия	333 сд
085	1945-05-01	ДА	ОА	37 армия	82 ск 
085	1945-05-01	ДА	ОА	37 армия	28 гв.
085	1945-05-01	ДА	ОА	37 армия	92 гв.
085	1945-05-01	ДА	ОА	37 армия	255 брмп
085	1945-05-01	ДА	ОА	37 армия	46 гв. пабр
085	1945-05-01	ДА	ОА	37 армия	113 габр БМ
085	1945-05-01	ДА	ОА	37 армия	324 иптап
085	1945-05-01	ДА	ОА	37 армия	301 гв. мп
085	1945-05-01	ДА	ОА	37 армия	315 гв. мп
085	1945-05-01	ДА	ОА	37 армия	772 зенап
085	1945-05-01	ДА	ОА	37 армия	1390 зенап
085	1945-05-01	ДА	ОА	37 армия	1396 зенап
085	1945-05-01	ДА	ОА	37 армия	1398 зенап
085	1945-05-01	ДА	ОА	37 армия	96 тбр
085	1945-05-01	ДА	ОА	37 армия	398 гв. тсап
085	1945-05-01	ДА	ОА	37 армия	8 исбр
085	1945-05-01	ДА	ОА	37 армия	24 ооб
086	1945-05-01	ДА	АДД РА
086	1945-05-01	ДА	АДД РА	1 гв. бак
086	1945-05-01	ДА	АДД РА	11 гв.
086	1945-05-01	ДА	АДД РА	16 гв.
086	1945-05-01	ДА	АДД РА	48 бад
086	1945-05-01	ДА	АДД РА	2 гв. бак 
086	1945-05-01	ДА	АДД РА	2 гв. бад
086	1945-05-01	ДА	АДД РА	7 гв. бад
086	1945-05-01	ДА	АДД РА	13 гв. бад
086	1945-05-01	ДА	АДД РА	18 гв. бад
086	1945-05-01	ДА	АДД РА	3 гв. бак 
086	1945-05-01	ДА	АДД РА	22 гв.
086	1945-05-01	ДА	АДД РА	12 бад
086	1945-05-01	ДА	АДД РА	50 бад
086	1945-05-01	ДА	АДД РА	4 гв. бак 
086	1945-05-01	ДА	АДД РА	14 гв.
086	1945-05-01	ДА	АДД РА	15 гв.
086	1945-05-01	ДА	АДД РА	54 бад
086	1945-05-01	ДА	АДД РА	56 ад истреб. ДД
087	1945-05-01	ПВО страны
087	1945-05-01	ПВО страны	Западный фронт ПВО
087	1945-05-01	ПВО страны	Западный фронт ПВО	106 иад
087	1945-05-01	ПВО страны	Западный фронт ПВО	145 гв.
087	1945-05-01	ПВО страны	Западный фронт ПВО	147 гв.
087	1945-05-01	ПВО страны	Западный фронт ПВО	115 иап
087	1945-05-01	ПВО страны	Западный фронт ПВО	445 иап
087	1945-05-01	ПВО страны	Западный фронт ПВО	124 иад 
087	1945-05-01	ПВО страны	Западный фронт ПВО	126 иап
087	1945-05-01	ПВО страны	Западный фронт ПВО	416 иап
087	1945-05-01	ПВО страны	Западный фронт ПВО	964 иап
087	1945-05-01	ПВО страны	Западный фронт ПВО	966 иап
087	1945-05-01	ПВО страны	Западный фронт ПВО	125 иад 
087	1945-05-01	ПВО страны	Западный фронт ПВО	441 иап
088	1945-05-01	ПВО страны	Западный фронт ПВО	4 корпус ПВО
088	1945-05-01	ПВО страны	Западный фронт ПВО	744 зенап
088	1945-05-01	ПВО страны	Западный фронт ПВО	86 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	148 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	178 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	200 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	224 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	225 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	238 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	240 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	243 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	272 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	291 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	308 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	362 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	368 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	372 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	384 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	389 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	424 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	447 озадн
088	1945-05-01	ПВО страны	Западный фронт ПВО	21 зенбатр
088	1945-05-01	ПВО страны	Западный фронт ПВО	24 зенпулб
088	1945-05-01	ПВО страны	Западный фронт ПВО	25 зенпулб
088	1945-05-01	ПВО страны	Западный фронт ПВО	133 зенпулб
088	1945-05-01	ПВО страны	Западный фронт ПВО	42 об ВНОС
088	1945-05-01	ПВО страны	Западный фронт ПВО	87 об ВНОС
088	1945-05-01	ПВО страны	Западный фронт ПВО	90 об ВНОС
088	1945-05-01	ПВО страны	Западный фронт ПВО	223 озенбрп
088	1945-05-01	ПВО страны	Западный фронт ПВО	228 озенбрп
089	1945-05-01	ПВО страны	Западный фронт ПВО	9 бригада ПВО
089	1945-05-01	ПВО страны	Западный фронт ПВО	732 зенап
089	1945-05-01	ПВО страны	Западный фронт ПВО	385 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	34 зенпулб
089	1945-05-01	ПВО страны	Западный фронт ПВО	26 зенпрожб
089	1945-05-01	ПВО страны	Западный фронт ПВО	230 озенбрп
089	1945-05-01	ПВО страны	Западный фронт ПВО	574 зенап
089	1945-05-01	ПВО страны	Западный фронт ПВО	638 зенап
089	1945-05-01	ПВО страны	Западный фронт ПВО	733 зенап
089	1945-05-01	ПВО страны	Западный фронт ПВО	734 зенап
089	1945-05-01	ПВО страны	Западный фронт ПВО	784 зенап
089	1945-05-01	ПВО страны	Западный фронт ПВО	1079 зенап
089	1945-05-01	ПВО страны	Западный фронт ПВО	1859 зенап
089	1945-05-01	ПВО страны	Западный фронт ПВО	1875 зенап
089	1945-05-01	ПВО страны	Западный фронт ПВО	33 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	38 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	99 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	160 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	188 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	237 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	244 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	259 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	287 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	318 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	358 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	403 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	423 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	510 озадн
089	1945-05-01	ПВО страны	Западный фронт ПВО	41 зенпулп
089	1945-05-01	ПВО страны	Западный фронт ПВО	19 зенпулб
089	1945-05-01	ПВО страны	Западный фронт ПВО	22 зенпулб
089	1945-05-01	ПВО страны	Западный фронт ПВО	69 об ВНОС
089	1945-05-01	ПВО страны	Западный фронт ПВО	103 об ВНОС
089	1945-05-01	ПВО страны	Западный фронт ПВО	65 радиобатальон ВНОС
089	1945-05-01	ПВО страны	Западный фронт ПВО	84 озенбрп
089	1945-05-01	ПВО страны	Западный фронт ПВО	86 озенбрп
089	1945-05-01	ПВО страны	Западный фронт ПВО	136 озенбрп
089	1945-05-01	ПВО страны	Западный фронт ПВО	174 озенбрп
089	1945-05-01	ПВО страны	Западный фронт ПВО	202 озенбрп
089	1945-05-01	ПВО страны	Западный фронт ПВО	36 иад 
089	1945-05-01	ПВО страны	Западный фронт ПВО	826 иап
089	1945-05-01	ПВО страны	Западный фронт ПВО	148 иад 
089	1945-05-01	ПВО страны	Западный фронт ПВО	148 гв.
089	1945-05-01	ПВО страны	Западный фронт ПВО	907 иап
089	1945-05-01	ПВО страны	Западный фронт ПВО	1006 иап
089	1945-05-01	ПВО страны	Западный фронт ПВО	320 иад 
089	1945-05-01	ПВО страны	Западный фронт ПВО	652 иап
089	1945-05-01	ПВО страны	Западный фронт ПВО	862 иап
089	1945-05-01	ПВО страны	Западный фронт ПВО	963 иап
090	1945-05-01	ПВО страны	Западный фронт ПВО	125 иад
090	1945-05-01	ПВО страны	Западный фронт ПВО	730 иап
090	1945-05-01	ПВО страны	Западный фронт ПВО	787 иап
091	1945-05-01	ПВО страны	Западный фронт ПВО	328 иад
091	1945-05-01	ПВО страны	Западный фронт ПВО	722 иап
091	1945-05-01	ПВО страны	Западный фронт ПВО	959 иап
091	1945-05-01	ПВО страны	Западный фронт ПВО	960 иап
092	1945-05-01	ПВО страны	Западный фронт ПВО	77 дивизия ПВО
092	1945-05-01	ПВО страны	Западный фронт ПВО	1571 зенап
092	1945-05-01	ПВО страны	Западный фронт ПВО	1867 зенап
092	1945-05-01	ПВО страны	Западный фронт ПВО	65 озадн
092	1945-05-01	ПВО страны	Западный фронт ПВО	391 озадн
092	1945-05-01	ПВО страны	Западный фронт ПВО	48 зенпрожб
092	1945-05-01	ПВО страны	Западный фронт ПВО	52 об ВНОС
093	1945-05-01	ПВО страны	Западный фронт ПВО	79 дивизия ПВО
093	1945-05-01	ПВО страны	Западный фронт ПВО	515 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	748 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	1567 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	1873 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	1876 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	343 озадн
093	1945-05-01	ПВО страны	Западный фронт ПВО	283 озадн
093	1945-05-01	ПВО страны	Западный фронт ПВО	356 озадн
093	1945-05-01	ПВО страны	Западный фронт ПВО	420 озадн
093	1945-05-01	ПВО страны	Западный фронт ПВО	45 зенпулп
093	1945-05-01	ПВО страны	Западный фронт ПВО	13 зенпрожб
093	1945-05-01	ПВО страны	Западный фронт ПВО	47 зенпрожб
093	1945-05-01	ПВО страны	Западный фронт ПВО	14 об ВНОС
093	1945-05-01	ПВО страны	Западный фронт ПВО	101 об ВНОС
093	1945-05-01	ПВО страны	Западный фронт ПВО	58 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	80 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	85 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	131 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	139 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	141 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	171 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	178 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	208 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	231 озенбрп
093	1945-05-01	ПВО страны	Западный фронт ПВО	75 зенад 
093	1945-05-01	ПВО страны	Западный фронт ПВО	605 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	613 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	630 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	658 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	681 зенап
093	1945-05-01	ПВО страны	Западный фронт ПВО	37 зенпрожп
093	1945-05-01	ПВО страны	Западный фронт ПВО	144 иад 
093	1945-05-01	ПВО страны	Западный фронт ПВО	144 иап
093	1945-05-01	ПВО страны	Западный фронт ПВО	383 иап
093	1945-05-01	ПВО страны	Западный фронт ПВО	439 иап
093	1945-05-01	ПВО страны	Западный фронт ПВО	495 иап
094	1945-05-01	ПВО страны	Западный фронт ПВО	82 дивизия ПВО
094	1945-05-01	ПВО страны	Западный фронт ПВО	340 зенап
094	1945-05-01	ПВО страны	Западный фронт ПВО	546 зенап
094	1945-05-01	ПВО страны	Западный фронт ПВО	603 зенап
094	1945-05-01	ПВО страны	Западный фронт ПВО	767 зенап
094	1945-05-01	ПВО страны	Западный фронт ПВО	1088 зенап
094	1945-05-01	ПВО страны	Западный фронт ПВО	1574 зенап
094	1945-05-01	ПВО страны	Западный фронт ПВО	1857 зенап
094	1945-05-01	ПВО страны	Западный фронт ПВО	1872 зенап
094	1945-05-01	ПВО страны	Западный фронт ПВО	202 озадн
094	1945-05-01	ПВО страны	Западный фронт ПВО	284 озадн
094	1945-05-01	ПВО страны	Западный фронт ПВО	416 озадн
094	1945-05-01	ПВО страны	Западный фронт ПВО	418 озадн
